variable,full_name,label,value_type,description,categories,categories_label
psysdqBDfficultDistr,BiB_SDQs.PrimarySchoolYears_sdq.psysdqBDfficultDistr,Do the difficulties upset or distress the child?,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
psysdqBDfficultInter_1,BiB_SDQs.PrimarySchoolYears_sdq.psysdqBDfficultInter_1,PEER RELATIONSHIPS,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
psysdqBDfficultInter_2,BiB_SDQs.PrimarySchoolYears_sdq.psysdqBDfficultInter_2,CLASSROOM LEARNING,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
psysdqBDfficltBurden,BiB_SDQs.PrimarySchoolYears_sdq.psysdqBDfficltBurden,Do the difficulties put a burden on you or the class as a whole?,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
psysdqsc_empr,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_empr,SDQ emotional problems scale,decimal,,,
psysdqsc_cond,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_cond,SDQ conduct problems scale,decimal,,,
psysdqsc_hypr,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_hypr,SDQ hyperactivity scale,decimal,,,
psysdqsc_peer,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_peer,SDQ peer problems scale,decimal,,,
psysdqsc_pros,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_pros,SDQ prosocial scale,decimal,,,
psysdqsc_ext,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_ext,SDQ externalising scale,decimal,,,
psysdqsc_int,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_int,SDQ internalising scale,decimal,,,
psysdqsc_total,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_total,SDQ total difficulties score,decimal,,,
psysdqsc_impact,BiB_SDQs.PrimarySchoolYears_sdq.psysdqsc_impact,SDQ teacher reported impact score,decimal,,,
