variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_MeDALL.medall_greenspace.grnsp_summerpark2adrss,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summerpark2adrss,address of summer park 2,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_summerpark2name,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summerpark2name,name of summer park 2,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_summerpark2urbrur,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summerpark2urbrur,is summer park 2 urban or rural,integer,,neighbourhood,419,418
BiB_MeDALL.medall_greenspace.grnsp_summerpark2use,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summerpark2use,summer park 2 used mainly weekday or weekend,integer,,neighbourhood,417,416
BiB_MeDALL.medall_greenspace.grnsp_summgardweekdays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summgardweekdays,average days during weekdays in garden in summer,integer,,neighbourhood,662,658
BiB_MeDALL.medall_greenspace.grnsp_summgardweekmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summgardweekmins,average mins per day during weekdays in garden in summer,integer,,neighbourhood,661,657
BiB_MeDALL.medall_greenspace.grnsp_summgardwenddays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summgardwenddays,average days per weekend in garden in summer,integer,,neighbourhood,661,657
BiB_MeDALL.medall_greenspace.grnsp_summgardwendmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summgardwendmins,average mins per day during weekend in garden in summer,integer,,neighbourhood,659,655
BiB_MeDALL.medall_greenspace.grnsp_summminsweek,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summminsweek,average minutes per day on weekdays in summer,integer,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_summminswend,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_summminswend,average minutes per day on weekends in summer,integer,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_wintdardlessdays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintdardlessdays,"if less than once a week, days per month in winter",float,,neighbourhood,87,87
BiB_MeDALL.medall_greenspace.grnsp_wintdaysweek,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintdaysweek,average week days per week spent in park in winter,float,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_wintdayswend,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintdayswend,average weekend days per week spent in park in winter,float,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_winterfreqdays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterfreqdays,number of days in green space per week in winter,float,,neighbourhood,169,169
BiB_MeDALL.medall_greenspace.grnsp_winterfreqmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterfreqmins,number of minutes in green space per day in winter,integer,,neighbourhood,165,165
BiB_MeDALL.medall_greenspace.grnsp_winterpark1adrss,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark1adrss,address of winter park 1,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_winterpark1name,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark1name,name of winter park 1,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_winterpark1urbrur,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark1urbrur,winter park 1 in urban or rural area,integer,,neighbourhood,539,537
BiB_MeDALL.medall_greenspace.grnsp_winterpark1use,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark1use,winter park 1 used mainly weekday or weekend,integer,,neighbourhood,531,529
BiB_MeDALL.medall_greenspace.grnsp_winterpark2adrss,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark2adrss,address of winter park 2,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_winterpark2name,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark2name,name of winter park 2,text,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_winterpark2urbrur,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark2urbrur,winter park 2 in urban or rural area,integer,,neighbourhood,271,271
BiB_MeDALL.medall_greenspace.grnsp_winterpark2use,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_winterpark2use,winter park 2 used mainly weekday or weekend,integer,,neighbourhood,271,271
BiB_MeDALL.medall_greenspace.grnsp_wintgardlessmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintgardlessmins,"if less than once a week, minutes per day in winter",integer,,neighbourhood,84,84
BiB_MeDALL.medall_greenspace.grnsp_wintgardweekdays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintgardweekdays,average days during weekdays in garden in winter,float,,neighbourhood,568,566
BiB_MeDALL.medall_greenspace.grnsp_wintgardweekmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintgardweekmins,average mins per day during weekdays in garden in winter,integer,,neighbourhood,565,563
BiB_MeDALL.medall_greenspace.grnsp_wintgardwenddays,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintgardwenddays,average days per weekend in garden in winter,float,,neighbourhood,574,572
BiB_MeDALL.medall_greenspace.grnsp_wintgardwendmins,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintgardwendmins,average mins per day during weekend in garden in winter,float,,neighbourhood,567,565
BiB_MeDALL.medall_greenspace.grnsp_wintminsweek,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintminsweek,average minutes per day on weekdays in winter,integer,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.grnsp_wintminswend,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,grnsp_wintminswend,average minutes per day on weekends in winter,integer,,neighbourhood,821,815
BiB_MeDALL.medall_greenspace.has_mgrnsp,BiB_MeDALL.medall_greenspace,BiB_MeDALL,medall_greenspace,has_mgrnsp,Has: MeDALL Green Space Questionnaire,categorical,[1 has],administration,821,815
