variable,full_name,label,value_type,description,categories,categories_label
gyn_leanmass,BiB_GrowingUp.dxa_scan_f.gyn_leanmass,Lean mass (g) of gynoid,decimal,,,
anvis_leanmass,BiB_GrowingUp.dxa_scan_f.anvis_leanmass,Lean mass (g) of android visceral,decimal,,,
larm_leanmass,BiB_GrowingUp.dxa_scan_f.larm_leanmass,Lean mass (g) of left arm,decimal,,,
lleg_leanmass,BiB_GrowingUp.dxa_scan_f.lleg_leanmass,Lean mass (g) of left leg,decimal,,,
ltrnk_leanmass,BiB_GrowingUp.dxa_scan_f.ltrnk_leanmass,Lean mass (g) of left trunk,decimal,,,
ltot_leanmass,BiB_GrowingUp.dxa_scan_f.ltot_leanmass,Lean mass (g) of left total,decimal,,,
rarm_leanmass,BiB_GrowingUp.dxa_scan_f.rarm_leanmass,Lean mass (g) of right arm,decimal,,,
rleg_leanmass,BiB_GrowingUp.dxa_scan_f.rleg_leanmass,Lean mass (g) of right leg,decimal,,,
rtrnk_leanmass,BiB_GrowingUp.dxa_scan_f.rtrnk_leanmass,Lean mass (g) of right trunk,decimal,,,
rtot_leanmass,BiB_GrowingUp.dxa_scan_f.rtot_leanmass,Lean mass (g) of right total,decimal,,,
armdiff_leanmass,BiB_GrowingUp.dxa_scan_f.armdiff_leanmass,Lean mass (g) of left vs right arm difference,decimal,,,
legdiff_leanmass,BiB_GrowingUp.dxa_scan_f.legdiff_leanmass,Lean mass (g) of left vs right leg difference,decimal,,,
trnkdiff_leanmass,BiB_GrowingUp.dxa_scan_f.trnkdiff_leanmass,Lean mass (g) of left vs right trunk difference,decimal,,,
boddiff_leanmass,BiB_GrowingUp.dxa_scan_f.boddiff_leanmass,Lean mass (g) of left vs right body difference,decimal,,,
arms_fatmass,BiB_GrowingUp.dxa_scan_f.arms_fatmass,Fat mass (g) of arms,decimal,,,
legs_fatmass,BiB_GrowingUp.dxa_scan_f.legs_fatmass,Fat mass (g) of legs,decimal,,,
trnk_fatmass,BiB_GrowingUp.dxa_scan_f.trnk_fatmass,Fat mass (g) of trunk,decimal,,,
tot_fatmass,BiB_GrowingUp.dxa_scan_f.tot_fatmass,Fat mass (g) of total,decimal,,,
and_fatmass,BiB_GrowingUp.dxa_scan_f.and_fatmass,Fat mass (g) of android,decimal,,,
gyn_fatmass,BiB_GrowingUp.dxa_scan_f.gyn_fatmass,Fat mass (g) of gynoid,decimal,,,
anvis_fatmass,BiB_GrowingUp.dxa_scan_f.anvis_fatmass,Fat mass (g) of android visceral,decimal,,,
larm_fatmass,BiB_GrowingUp.dxa_scan_f.larm_fatmass,Fat mass (g) of left arm,decimal,,,
lleg_fatmass,BiB_GrowingUp.dxa_scan_f.lleg_fatmass,Fat mass (g) of left leg,decimal,,,
ltrnk_fatmass,BiB_GrowingUp.dxa_scan_f.ltrnk_fatmass,Fat mass (g) of left trunk,decimal,,,
ltot_fatmass,BiB_GrowingUp.dxa_scan_f.ltot_fatmass,Fat mass (g) of left total,decimal,,,
rarm_fatmass,BiB_GrowingUp.dxa_scan_f.rarm_fatmass,Fat mass (g) of right arm,decimal,,,
rleg_fatmass,BiB_GrowingUp.dxa_scan_f.rleg_fatmass,Fat mass (g) of right leg,decimal,,,
rtrnk_fatmass,BiB_GrowingUp.dxa_scan_f.rtrnk_fatmass,Fat mass (g) of right trunk,decimal,,,
rtot_fatmass,BiB_GrowingUp.dxa_scan_f.rtot_fatmass,Fat mass (g) of right total,decimal,,,
lbmht_am_adjust,BiB_GrowingUp.dxa_scan_f.lbmht_am_adjust,Age-matched adjusted to young normal (LBM for height),decimal,,,
lbmht_percent_ya,BiB_GrowingUp.dxa_scan_f.lbmht_percent_ya,Percent young adult (LBM for height),decimal,,,
lbmht_percent_am,BiB_GrowingUp.dxa_scan_f.lbmht_percent_am,Percent age-matched (LBM for height),decimal,,,
lbmht_zsco_ya,BiB_GrowingUp.dxa_scan_f.lbmht_zsco_ya,Young adult t-score (LBM for height),decimal,,,
lbmht_zsco_am,BiB_GrowingUp.dxa_scan_f.lbmht_zsco_am,Age-matched z-score (LBM for height),decimal,,,
tot_bmdage_am_adjust,BiB_GrowingUp.dxa_scan_f.tot_bmdage_am_adjust,Total age-matched adjusted to normal BMD for age,decimal,,,
tot_bmdage_percent_ya,BiB_GrowingUp.dxa_scan_f.tot_bmdage_percent_ya,Total percent BMD young adult t-score,decimal,,,
tot_bmdage_percent_am,BiB_GrowingUp.dxa_scan_f.tot_bmdage_percent_am,Total percent BMD age-matched,decimal,,,
tot_bmdage_zsco_ya,BiB_GrowingUp.dxa_scan_f.tot_bmdage_zsco_ya,Total BMD young adult t-score,decimal,,,
tot_bmdage_zsco_am,BiB_GrowingUp.dxa_scan_f.tot_bmdage_zsco_am,Total BMD age-matched z-score,decimal,,,
armdiff_fatmass,BiB_GrowingUp.dxa_scan_f.armdiff_fatmass,Fat mass (g) of left vs right arm difference,decimal,,,
legdiff_fatmass,BiB_GrowingUp.dxa_scan_f.legdiff_fatmass,Fat mass (g) of left vs right leg difference,decimal,,,
trnkdiff_fatmass,BiB_GrowingUp.dxa_scan_f.trnkdiff_fatmass,Fat mass (g) of left vs right trunk difference,decimal,,,
boddiff_fatmass,BiB_GrowingUp.dxa_scan_f.boddiff_fatmass,Fat mass (g) of left vs right body difference,decimal,,,
