variable,full_name,label,value_type,description,categories,categories_label
guadtEducSlovakia,BiB_GrowingUp.adult_survey.guadtEducSlovakia,"If your highest educational qualification was obtained in Slovakia, what is the ",decimal,NA,1|10|11|12|13|14|15|16|2|3|4|5|6|7|8|9,"I don't have any qualifications|Supplementary Pedagogical Study (Doplnujúce pedagogické štúdium)|Post-secondary Specialised Study (Pomaturitné špecializacné štúdium)|Conservatoire (Konzervatórium)|Higher Professional Studies/ Graduate Diploma (Absolventský diplom), Bachelor|Master, Magister, Doctoral, Engineer, PhD, Extensive study for teaching diploma|Don't know|Other|Study of selected subjects (Štúdium jednotlivých predmetov)|Vocational School (Odborné ucilište)|Secondary Specialised School without maturita (Vysvedcenie o záverecnej skúške, Výucný list)|Retraining Courses Certificate (Osvedcenie) |Secondary Specialised School with maturita (Vysvedcenie o maturitnej skúške, Vysvedcenie o maturitnej skúške, Výucný list)|Gymnasium (gymnázium)|Follow-up courses (Nadstavbové štúdium)|Post-secondary Qualification Study (Pomaturitné kvalifikacné štúdium)"
guadtEducSlovakia_other,BiB_GrowingUp.adult_survey.guadtEducSlovakia_other,"If your highest educational qualification was obtained in Slovakia, what is the ",decimal,NA,NA,NA
guadtEducHungary,BiB_GrowingUp.adult_survey.guadtEducHungary,"If your highest educational qualification was obtained in Hungary, what is the h",decimal,NA,1|10|11|2|3|4|5|6|7|8|9,"I don't have any qualifications|Don't know|Other|Certification of the Maturity Examination (Párhuzamos oktatás szakközépiskoláb)|Upper Secondary General School |( Gimnázium)|Upper Secondary Vocational School (Szakközépiskola)|Vocational certificate based on NVQL examination (Párhuzamos oktatás szakiskolában, Szakiskola, elokészíto szakiskola, Alapfokú iskolai végzettségre épülo szakképzés, évfolyamra épülo szakképzés)|Vocational certificate based on NVQL examination (Szakképzo évfolyamok középiskola utolsó évfolyamára vagy érettségire épülo nem felsofokú OKJ szakmákban)|Tertiary Vocational Program (Felsofokú szakképzés)|Bachelor’s Degree (Alapképzés), Master’s Degree (Osztatlan képzés/ Master), University Diploma (Egyetemi szintu alapképzés), College Diploma (Foiskolai szintu alapképzések), Certificate in Specialisation (Szakirányú továbbképzés), Doctorate/PhD"
guadtEducHungary_other,BiB_GrowingUp.adult_survey.guadtEducHungary_other,"If your highest educational qualification was obtained in Hungary, what is the h",decimal,NA,NA,NA
guadtEducElsewhere_1,BiB_GrowingUp.adult_survey.guadtEducElsewhere_1,Country,text,NA,NA,NA
guadtEducElsewhere_2,BiB_GrowingUp.adult_survey.guadtEducElsewhere_2,Type of school/institution,text,NA,NA,NA
guadtEducElsewhere_3,BiB_GrowingUp.adult_survey.guadtEducElsewhere_3,Educational programme,text,NA,NA,NA
guadtEducElsewhere_4,BiB_GrowingUp.adult_survey.guadtEducElsewhere_4,Degree/qualification,text,NA,NA,NA
guadtEducElsewhere_99,BiB_GrowingUp.adult_survey.guadtEducElsewhere_99,Don’t know,text,NA,NA,NA
guadtTrustPeople,BiB_GrowingUp.adult_survey.guadtTrustPeople,"Generally speaking, would you say that most people can be trusted or that you ca",decimal,NA,1|2,Can be trusted|Can't be too careful in dealing with people
guadtFeelingsFamily_1,BiB_GrowingUp.adult_survey.guadtFeelingsFamily_1,My husband/partner doesn’t seem to listen to me,decimal,NA,1|2|3|4|5|6|7,Totally agree|Agree|Neither agree nor disagree|Disagree|Totally disagree|Do not wish to answer|Not applicable
guadtInflLocalArea,BiB_GrowingUp.adult_survey.guadtInflLocalArea,"To what extent do you agree or disagree with the following statement: 
I can inf",decimal,NA,1|2|3|4|5|6|7,Strongly agree|Agree|Neither agree nor disagree|Disagree|Strongly disagree|Don’t have an opinion|Don’t know
guadtGeneralHealth,BiB_GrowingUp.adult_survey.guadtGeneralHealth,How would you describe your health generally?,decimal,NA,1|2|3|4|5,Excellent |Very good |Good |Fair |Poor
guadtTeethHealth,BiB_GrowingUp.adult_survey.guadtTeethHealth,How would you describe the health of your teeth and mouth?,decimal,NA,1|2|3|4|5,Excellent |Very good |Good |Fair |Poor
guadtLongConditio,BiB_GrowingUp.adult_survey.guadtLongConditio,"Do you have a longstanding illness, disability or infirmity? By longstanding I m",decimal,NA,1|2|3,No|Yes|Do not wish to answer
guadtCondLimitActivi,BiB_GrowingUp.adult_survey.guadtCondLimitActivi,Does this illness or disability limit your activities in any ways?,decimal,NA,1|2,No|Yes
guadtHeartDiseaseFam_1,BiB_GrowingUp.adult_survey.guadtHeartDiseaseFam_1,Mother,decimal,NA,1|2|3|4,No|Yes|Do not wish to answer|Don't know
guadtHeartDiseaseFam_2,BiB_GrowingUp.adult_survey.guadtHeartDiseaseFam_2,Father,decimal,NA,1|2|3|4,No|Yes|Do not wish to answer|Don't know
guadtHeartDiseaseFam_3,BiB_GrowingUp.adult_survey.guadtHeartDiseaseFam_3,Sibling,decimal,NA,1|2|3|4,No|Yes|Do not wish to answer|Don't know
guadtDiabetesFamily_1,BiB_GrowingUp.adult_survey.guadtDiabetesFamily_1,Mother,decimal,NA,1|2|3|4|5|6,No|Yes - Type 1|Yes - Type 2|Yes - don't know type|Do not wish to answer|Don't know
guadtDiabetesFamily_2,BiB_GrowingUp.adult_survey.guadtDiabetesFamily_2,Father,decimal,NA,1|2|3|4|5|6,No|Yes - Type 1|Yes - Type 2|Yes - don't know type|Do not wish to answer|Don't know
guadtDiabetesFamily_3,BiB_GrowingUp.adult_survey.guadtDiabetesFamily_3,Sibling,decimal,NA,1|2|3|4|5|6,No|Yes - Type 1|Yes - Type 2|Yes - don't know type|Do not wish to answer|Don't know
guadtSmoking,BiB_GrowingUp.adult_survey.guadtSmoking,Have you ever smoked cigarettes or used tobacco products? This includes shisha/h,decimal,NA,1|2,No|Yes
guadtSmokingAge,BiB_GrowingUp.adult_survey.guadtSmokingAge,How old were you when you started smoking/using tobacco products?,decimal,NA,NA,NA
guadtCurrentlySmoke,BiB_GrowingUp.adult_survey.guadtCurrentlySmoke,Do you currently smoke cigarettes/use tobacco products?,decimal,NA,1|2|3,No|Yes|Do not wish to answer
guadtSmokeHowOften,BiB_GrowingUp.adult_survey.guadtSmokeHowOften,How often do you smoke/use tobacco products?,decimal,NA,1|2|3|4|5,Less than one a day |1-5 a day |6-10 a day |11-20 a day |20 a day or more
guadtAgeStopSmoking,BiB_GrowingUp.adult_survey.guadtAgeStopSmoking,How old were you when you stopped smoking/using tobacco products?,decimal,NA,NA,NA
guadtECigarettes,BiB_GrowingUp.adult_survey.guadtECigarettes,Do you smoke e-cigarettes?,decimal,NA,1|2|3,No|Yes|Do not wish to answer
guadtECigHowOften,BiB_GrowingUp.adult_survey.guadtECigHowOften,"How many times per day do you smoke e-cigarettes? [assume that one ""time"" consis",decimal,NA,1|2|3|4|5,Less than one time a day |1-5 times a day |6-10 times a day |11-20 times a day |20 times a day or more
guadtAlcohol,BiB_GrowingUp.adult_survey.guadtAlcohol,Do you drink any alcohol?,decimal,NA,1|2|3,No|Yes |Do not wish to answer
guadtBothrByProblems_1,BiB_GrowingUp.adult_survey.guadtBothrByProblems_1,Little interest or pleasure in doing things,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_2,BiB_GrowingUp.adult_survey.guadtBothrByProblems_2,"Feeling down, depressed, or hopeless",decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_3,BiB_GrowingUp.adult_survey.guadtBothrByProblems_3,"Trouble falling or staying asleep, or sleeping too much",decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_4,BiB_GrowingUp.adult_survey.guadtBothrByProblems_4,Feeling tired or having little energy,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_5,BiB_GrowingUp.adult_survey.guadtBothrByProblems_5,Poor appetite or overeating,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_6,BiB_GrowingUp.adult_survey.guadtBothrByProblems_6,Feeling bad about yourself — or that you are a failure or have let yourself or y,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_7,BiB_GrowingUp.adult_survey.guadtBothrByProblems_7,"Trouble concentrating on things, such as reading the newspaper or watching telev",decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtBothrByProblems_8,BiB_GrowingUp.adult_survey.guadtBothrByProblems_8,Moving or speaking so slowly that other people could have noticed? Or the opposi,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtEffectProblems,BiB_GrowingUp.adult_survey.guadtEffectProblems,"How difficult have these problems made it for you to do your work, take care of ",decimal,NA,1|2|3|4,Not difficult at all|Somewhat difficult|Very difficult|Extremely difficult
guadtProblemsAnxiety_1,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_1,"Feeling nervous, anxious or on an edge",decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_2,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_2,Not being able to stop or control worrying,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_3,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_3,Worrying too much about different things,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_4,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_4,Trouble relaxing,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_5,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_5,Being so restless that it is hard to sit still,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_6,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_6,Becoming easily annoyed or irritable,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtProblemsAnxiety_7,BiB_GrowingUp.adult_survey.guadtProblemsAnxiety_7,Feeling afraid as if something awful might happen,decimal,NA,1|2|3|4,Not at all|Several days|More than half the days|Nearly every day
guadtSelfEfficacy_1,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_1,"If someone opposes me, I can find the means and ways to get what I want.",decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtSelfEfficacy_2,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_2,It is easy for me to stick to my aims and accomplish my goals.,decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtSelfEfficacy_3,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_3,I am confident that I could deal efficiently with unexpected events.,decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtSelfEfficacy_4,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_4,"Thanks to my resourcefulness, I know how to handle unforeseen situations.",decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtSelfEfficacy_5,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_5,I can remain calm when facing difficulties because I can rely on my coping abili,decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtSelfEfficacy_6,BiB_GrowingUp.adult_survey.guadtSelfEfficacy_6,I can usually handle whatever comes my way.,decimal,NA,1|2|3|4,Not at all true|Hardly true|Moderately true|Exactly true
guadtIllnessList_1,BiB_GrowingUp.adult_survey.guadtIllnessList_1,"Heart attack, angina, heart failure",decimal,NA,0|1,No|Yes
guadtIllnessList_2,BiB_GrowingUp.adult_survey.guadtIllnessList_2,Stroke,decimal,NA,0|1,No|Yes
guadtIllnessList_3,BiB_GrowingUp.adult_survey.guadtIllnessList_3,High blood pressure,decimal,NA,0|1,No|Yes
guadtIllnessList_4,BiB_GrowingUp.adult_survey.guadtIllnessList_4,High cholesterol,decimal,NA,0|1,No|Yes
guadtIllnessList_5,BiB_GrowingUp.adult_survey.guadtIllnessList_5,Diabetes,decimal,NA,0|1,No|Yes
guadtIllnessList_6,BiB_GrowingUp.adult_survey.guadtIllnessList_6,Asthma,decimal,NA,0|1,No|Yes
guadtIllnessList_7,BiB_GrowingUp.adult_survey.guadtIllnessList_7,Eczema,decimal,NA,0|1,No|Yes
guadtIllnessList_8,BiB_GrowingUp.adult_survey.guadtIllnessList_8,Anxiety,decimal,NA,0|1,No|Yes
guadtIllnessList_9,BiB_GrowingUp.adult_survey.guadtIllnessList_9,Depression,decimal,NA,0|1,No|Yes
guadtIllnessList_10,BiB_GrowingUp.adult_survey.guadtIllnessList_10,Any other mental health problem,decimal,NA,0|1,No|Yes
guadtIllnessList_11,BiB_GrowingUp.adult_survey.guadtIllnessList_11,Hay fever,decimal,NA,0|1,No|Yes
guadtIllnessList_0,BiB_GrowingUp.adult_survey.guadtIllnessList_0,None of these,decimal,NA,1,Yes
guadtdiabetesYes,BiB_GrowingUp.adult_survey.guadtdiabetesYes,What type of diabetes?,decimal,NA,1|2|3,Type 1|Type 2|Unsure
guadtDiabetesTreatme,BiB_GrowingUp.adult_survey.guadtDiabetesTreatme,Are you receiving treatment for diabetes?,decimal,NA,1|2,No|Yes
guadtCancertype,BiB_GrowingUp.adult_survey.guadtCancertype,Type of cancer,text,NA,NA,NA
guadtBPStatins,BiB_GrowingUp.adult_survey.guadtBPStatins,Are you taking statins for your high blood pressure?,decimal,NA,1|2,No|Yes
guadtMedNotDoctor_1,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_1,"Heart attack, angina, heart failure",decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_2,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_2,Stroke,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_3,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_3,High blood pressure,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_4,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_4,High cholesterol,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_5,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_5,Diabetes,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_6,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_6,Asthma,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_7,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_7,Eczema,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_8,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_8,Anxiety,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_9,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_9,Depression,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_10,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_10,Any other mental health problem,decimal,NA,1|2|3,No|Yes|Don't know
guadtMedNotDoctor_11,BiB_GrowingUp.adult_survey.guadtMedNotDoctor_11,Hay fever,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_1,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_1,"Heart attack, angina, heart failure",decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_2,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_2,Stroke,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_3,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_3,High blood pressure,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_4,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_4,High cholesterol,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_5,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_5,Diabetes,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_6,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_6,Asthma,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_7,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_7,Eczema,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_8,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_8,Anxiety,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_9,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_9,Depression,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_10,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_10,Any other mental health problem,decimal,NA,1|2|3,No|Yes|Don't know
guadtDoctorprescribe_11,BiB_GrowingUp.adult_survey.guadtDoctorprescribe_11,Hay fever,decimal,NA,1|2|3,No|Yes|Don't know
guadtAntibiotics,BiB_GrowingUp.adult_survey.guadtAntibiotics,Have you ever used antibiotics that have not been prescribed by your doctor?,decimal,NA,1|2|3,No|Yes|Don't know
guadtWhatTobacco,BiB_GrowingUp.adult_survey.guadtWhatTobacco,What tobacco products do you smoke/use?,decimal,NA,1|2|3|4,"Cigarettes (including hand-rolled)|Shisha/hookah|Smokeless tobacco (e.g. chewing tobacco, snuff)|Other"
guadtWhatTobacco_other,BiB_GrowingUp.adult_survey.guadtWhatTobacco_other,What tobacco products do you smoke/use?: Other,text,NA,NA,NA
guadtTypeECig,BiB_GrowingUp.adult_survey.guadtTypeECig,Which type of e-cigarettes do you smoke?,decimal,NA,1|2|3,Cig-a-likes (disposable/pre-filled cartridges)|Vape pens/Mods (refilled with liquids)|Don't know
guadtECigNicotine,BiB_GrowingUp.adult_survey.guadtECigNicotine,Do you smoke e-cigarettes with or without nicotine?,decimal,NA,1|2|3,With nicotine|Nicotine-free|Don't know
guadtUnitsWeek,BiB_GrowingUp.adult_survey.guadtUnitsWeek,How many units do you drink in a week?,decimal,NA,NA,NA
guadtAlcoholTwoDays,BiB_GrowingUp.adult_survey.guadtAlcoholTwoDays,Do you have two or more days a week when you don't drink alcohol?,decimal,NA,1|2,No|Yes
guadtMaleAlcUnit,BiB_GrowingUp.adult_survey.guadtMaleAlcUnit,How often do you consume more than eight units of alcohol on one occasion?,decimal,NA,1|2|3|4|5,Never|Rarely; less than once a month|1 to 3 times a month|1 to 4 times a week|Do not wish to answer
guadtFemalAlcUnits,BiB_GrowingUp.adult_survey.guadtFemalAlcUnits,How often do you consume more than six units of alcohol on one occasion?,decimal,NA,1|2|3|4|5,Never|Rarely; less than once a month|1 to 3 times a month|1 to 4 times a week|Do not wish to answer
guadtAdministered1,BiB_GrowingUp.adult_survey.guadtAdministered1,THIS SECTION IS TO BE COMPLETED BY THE INTERVIEWER. PLEASE HAND THE QUESTIONNAIR,decimal,NA,NA,NA
guadtNumberDaysVPA,BiB_GrowingUp.adult_survey.guadtNumberDaysVPA,I am going to ask you about the time you spent being physically active in the la,decimal,NA,1|10|11|2|3|4|5|6|7|8|9,0 days per week|Not applicable |Don't know|1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|Do not wish to answer
guadtTimeVPA_1,BiB_GrowingUp.adult_survey.guadtTimeVPA_1,Hours per day,decimal,NA,NA,NA
guadtTimeVPA_2,BiB_GrowingUp.adult_survey.guadtTimeVPA_2,Minutes per day,decimal,NA,NA,NA
guadtNumberDaysMPA,BiB_GrowingUp.adult_survey.guadtNumberDaysMPA,Now think about activities which take moderate physical effort that you did in t,decimal,NA,1|10|11|2|3|4|5|6|7|8|9,0 days per week|Not applicable |Don't know|1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|Do not wish to answer
guadtTimeMPA_1,BiB_GrowingUp.adult_survey.guadtTimeMPA_1,Hours per day,decimal,NA,NA,NA
guadtTimeMPA_2,BiB_GrowingUp.adult_survey.guadtTimeMPA_2,Minutes per day,decimal,NA,NA,NA
guadtNumbDaysWalked,BiB_GrowingUp.adult_survey.guadtNumbDaysWalked,Now think about the time you spent walking in the last 7 days.  This includes at,decimal,NA,1|10|11|2|3|4|5|6|7|8|9,0 days per week|Not applicable|Don't know|1 day per week|2 days per week|3 days per week|4 days per week|5 days per week|6 days per week|7 days per week|Do not wish to answer
guadtTimeWalking_1,BiB_GrowingUp.adult_survey.guadtTimeWalking_1,Hours per day,decimal,NA,NA,NA
guadtTimeWalking_2,BiB_GrowingUp.adult_survey.guadtTimeWalking_2,Minutes per day,decimal,NA,NA,NA
guadtSAbackground,BiB_GrowingUp.adult_survey.guadtSAbackground,Are you from a South Asian background?,decimal,NA,1|2,No|Yes
guadtLanguageQstion_1,BiB_GrowingUp.adult_survey.guadtLanguageQstion_1,English,decimal,NA,1,Yes
guadtLanguageQstion_2,BiB_GrowingUp.adult_survey.guadtLanguageQstion_2,Mirpuri,decimal,NA,1,Yes
guadtLanguageQstion_3,BiB_GrowingUp.adult_survey.guadtLanguageQstion_3,Punjabi,decimal,NA,1,Yes
guadtLanguageQstion_4,BiB_GrowingUp.adult_survey.guadtLanguageQstion_4,Urdu,decimal,NA,1,Yes
guadtInterpreter,BiB_GrowingUp.adult_survey.guadtInterpreter,Was an interpreter used?,decimal,NA,1|2|3,"No|Yes, hospital or study interpreter|Yes, family member or friend"
guadtAdministered,BiB_GrowingUp.adult_survey.guadtAdministered,Was this questionnaire administered or self-completed?,decimal,NA,1|2|3,Administered (except for all self-completion sections)|All self-completed|All administered (including self-completion sections)
guadtPregnant,BiB_GrowingUp.adult_survey.guadtPregnant,Are you pregnant?,decimal,NA,1|2|3,No|Yes|Don't know
guadtPregnantWeeks,BiB_GrowingUp.adult_survey.guadtPregnantWeeks,How many weeks?,decimal,NA,NA,NA
guadtBabyLast12month,BiB_GrowingUp.adult_survey.guadtBabyLast12month,Have you had a baby in the last 12 months?,decimal,NA,1|2,No|Yes
guadtHouseholdOccupy,BiB_GrowingUp.adult_survey.guadtHouseholdOccupy,In which of these ways does your household occupy this address?,decimal,NA,1|2|3|4|5,Owns outright or with mortgage/loan|Lives rent free e.g. with relative|Rent it|Other|Don't know
guadtNoBedrooms,BiB_GrowingUp.adult_survey.guadtNoBedrooms,"How many bedrooms does your household have, including bedsitting rooms and spare",decimal,NA,NA,NA
guadtPartnerWherEduc,BiB_GrowingUp.adult_survey.guadtPartnerWherEduc,Where did your partner obtain their highest educational qualification?,decimal,NA,1|10|2|3|4|5|6|7|8|9,They don't have any qualifications |I don't have a partner|England|Pakistan|India|Bangladesh|Poland|Slovakia|Hungary|Elsewhere
