variable,full_name,label,value_type,description,categories,categories_label
guadtNoPeopleHouse,BiB_GrowingUp.child_survey_adult_comp.guadtNoPeopleHouse,"How many people live in your household, including yourself?",decimal,,1|10|11|12|2|3|4|5|6|7|8|9,1|10|11|12|2|3|4|5|6|7|8|9
guadtHouseholdAge_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge_SQ001_SQ001,Age of first household member (years),text,,,
guadtHouseholdAge_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge_SQ001_SQ002,Age of first household member (months),text,,,
guadtHouseMF,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF,Gender of first household member,decimal,,1|2,Male|Female
guadtHouseRelatChild,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild,Relationship of first household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild_other,Relationship of first household member to child (other),text,,,
guadtHouseRelatChild2,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild2,Relationship of second household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild2_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild2_other,Relationship of second household member to child (other),text,,,
guadtHouseRelatChild3,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild3,Relationship of third household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild3_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild3_other,Relationship of third household member to child (other),text,,,
guadtHouseRelatChild4,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild4,Relationship of fourth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild4_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild4_other,Relationship of fourth household member to child (other),text,,,
guadtHouseRelatChild5,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild5,Relationship of fifth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild5_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild5_other,Relationship of fifth household member to child (other),text,,,
guadtHouseRelatChild6,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild6,Relationship of sixth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild6_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild6_other,Relationship of sixth household member to child (other),text,,,
guadtHouseRelatChild7,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild7,Relationship of seventh household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild7_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild7_other,Relationship of seventh household member to child (other),text,,,
guadtHouseRelatChild8,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild8,Relationship of eighth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild8_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild8_other,Relationship of eighth household member to child (other),text,,,
guadtHouseRelatChild9,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild9,Relationship of ninth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild9_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild9_other,Relationship of ninth household member to child (other),text,,,
guadtHouseRelatChild10,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild10,Relationship of tenth household member to child,decimal,,1|10|11|12|13|14|2|3|4|5|6|7|8|9,Natural father|Step-brother or sister (different mother and father)|Cousin|Other|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Adoptive mother/father|Foster mother/father|Stepmother/father|Partner of mother/father|Grandmother/grandfather|Aunt/uncle|Brother or sister (same mother and father)|Half-brother or sister (same mother or father but not both)
guadtHouseRelatChild10_other,BiB_GrowingUp.child_survey_adult_comp.guadtHouseRelatChild10_other,Relationship of tenth household member to child (other),text,,,
guadtHouseholdAge2_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge2_SQ001_SQ001,Age of second household member (years),text,,,
guadtHouseholdAge2_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge2_SQ001_SQ002,Age of second household member (months),text,,,
guadtHouseholdAge3_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge3_SQ001_SQ001,Age of third household member (years),text,,,
guadtHouseholdAge3_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge3_SQ001_SQ002,Age of third household member (months),text,,,
guadtHouseholdAge4_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge4_SQ001_SQ001,Age of fourth household member (years),text,,,
guadtHouseholdAge4_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge4_SQ001_SQ002,Age of fourth household member (months),text,,,
guadtHouseholdAge5_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge5_SQ001_SQ001,Age of fifth household member (years),text,,,
guadtHouseholdAge5_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge5_SQ001_SQ002,Age of fifth household member (months),text,,,
guadtHouseholdAge6_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge6_SQ001_SQ001,Age of sixth household member (years),text,,,
guadtHouseholdAge6_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge6_SQ001_SQ002,Age of sixth household member (months),text,,,
guadtHouseholdAge7_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge7_SQ001_SQ001,Age of seventh household member (years),text,,,
guadtHouseholdAge7_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge7_SQ001_SQ002,Age of seventh household member (months),text,,,
guadtHouseholdAge8_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge8_SQ001_SQ001,Age of eighth household member (years),text,,,
guadtHouseholdAge8_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge8_SQ001_SQ002,Age of eighth household member (months),text,,,
guadtHouseholdAge9_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge9_SQ001_SQ001,Age of ninth household member (years),text,,,
guadtHouseholdAge9_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge9_SQ001_SQ002,Age of ninth household member (months),text,,,
guadtHouseholdAge10_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge10_SQ001_SQ001,Age of tenth household member (years),text,,,
guadtHouseholdAge10_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtHouseholdAge10_SQ001_SQ002,Age of tenth household member (months),text,,,
guadtHouseMF2,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF2,Gender of second household member,decimal,,1|2,Male|Female
guadtHouseMF3,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF3,Gender of third household member,decimal,,1|2,Male|Female
guadtHouseMF4,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF4,Gender of fourth household member,decimal,,1|2,Male|Female
guadtHouseMF5,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF5,Gender of fifth household member,decimal,,1|2,Male|Female
guadtHouseMF7,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF7,Gender of seventh household member,decimal,,1|2,Male|Female
guadtHouseMF8,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF8,Gender of eighth household member,decimal,,1|2,Male|Female
guadtHouseMF9,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF9,Gender of ninth household member,decimal,,1|2,Male|Female
guadtHouseMF10,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF10,Gender of tenth household member,decimal,,1|2,Male|Female
guadtHouseMF6,BiB_GrowingUp.child_survey_adult_comp.guadtHouseMF6,Gender of sixth household member,decimal,,1|2,Male|Female
guadtOtherBroSis,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSis,Does your BiB child have any brothers or sisters NOT living in the same house,decimal,,1|2|3,No|Yes|Do not wish to answer
guadtOtherBroSisRela,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisRela,For brother or sister 1: What is their relationshipÂ to the BiB child?,decimal,,1|2|3|4,Brother or sister (same mother and father)|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Step-brother of sister (different mother and father)
guadtOtherBroSisRel2,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisRel2,For brother or sister 2: What is their relationshipÂ to the BiB child?,decimal,,1|2|3|4,Brother or sister (same mother and father)|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Step-brother of sister (different mother and father)
guadtOtherBroSisRel3,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisRel3,For brother or sister 3: What is their relationshipÂ to the BiB child?,decimal,,1|2|3|4,Brother or sister (same mother and father)|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Step-brother of sister (different mother and father)
guadtOtherBroSisRel4,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisRel4,For brother or sister 4: What is their relationshipÂ to the BiB child?,decimal,,1|2|3|4,Brother or sister (same mother and father)|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Step-brother of sister (different mother and father)
guadtOtherBroSisRel5,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisRel5,For brother or sister 5: What is their relationshipÂ to the BiB child?,decimal,,1|2|3|4,Brother or sister (same mother and father)|Half-brother or sister (same mother but different father)|Half-brother or sister (same father but different mother)|Step-brother of sister (different mother and father)
guadtOtherBroSisAge_SQ001_SQ001,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge_SQ001_SQ001,Age of first sibling (years),text,,,
guadtOtherBroSisAge_SQ001_SQ002,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge_SQ001_SQ002,Age of first sibling (months),text,,,
guadtOtherBroSisAge2_SQ001_S101,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge2_SQ001_S101,Age of second sibling (years),text,,,
guadtOtherBroSisAge2_SQ001_S102,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge2_SQ001_S102,Age of second sibling (months),text,,,
guadtOtherBroSisAge3_SQ001_S103,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge3_SQ001_S103,Age of third sibling (years),text,,,
guadtOtherBroSisAge3_SQ001_S104,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge3_SQ001_S104,Age of third sibling (months),text,,,
guadtOtherBroSisAge4_SQ001_S105,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge4_SQ001_S105,Age of fourth sibling (years),text,,,
guadtOtherBroSisAge4_SQ001_S106,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge4_SQ001_S106,Age of fourth sibling (months),text,,,
guadtOtherBroSisAge5_SQ001_S107,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge5_SQ001_S107,Age of fifth sibling (years),text,,,
guadtOtherBroSisAge5_SQ001_S108,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisAge5_SQ001_S108,Age of fifth sibling (months),text,,,
guadtOtherBroSisMF,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisMF,Gender of first sibling,decimal,,1|2,Male|Female
guadtOtherBroSisMF2,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisMF2,Gender of second sibling,decimal,,1|2,Male|Female
guadtOtherBroSisMF3,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisMF3,Gender of third sibling,decimal,,1|2,Male|Female
guadtOtherBroSisMF4,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisMF4,Gender of fourth sibling,decimal,,1|2,Male|Female
guadtOtherBroSisMF5,BiB_GrowingUp.child_survey_adult_comp.guadtOtherBroSisMF5,Gender of fifth sibling,decimal,,1|2,Male|Female
guadtOthBroSisNumber,BiB_GrowingUp.child_survey_adult_comp.guadtOthBroSisNumber,How many siblings does BiB child have,decimal,,1|2|3|4|5,1|2|3|4|5
guadtChildGenHealth,BiB_GrowingUp.child_survey_adult_comp.guadtChildGenHealth,How would you describe your child's general health? Would you say it is:,decimal,,1|2|3|4|5,Poor|Fair|Good|Very good |Excellent 
guadtChildChronic,BiB_GrowingUp.child_survey_adult_comp.guadtChildChronic,Does your child have any chronic health conditions,decimal,,1|2|3|4,No|Yes|Do not wish to answer|Don't know
guadtChildWhatChron_1,BiB_GrowingUp.child_survey_adult_comp.guadtChildWhatChron_1,Does your child have a chronic respiratory condition,decimal,,1,Yes
guadtChildWhatChron_2,BiB_GrowingUp.child_survey_adult_comp.guadtChildWhatChron_2,Does your child have a chronic skin disease,decimal,,1,Yes
guadtChildWhatChron_3,BiB_GrowingUp.child_survey_adult_comp.guadtChildWhatChron_3,Does your child have a chronic eye or ear condition,decimal,,1,Yes
guadtChildWhatChron_4,BiB_GrowingUp.child_survey_adult_comp.guadtChildWhatChron_4,Does your child have a chronic mental/behavioural condition,decimal,,1,Yes
guadtChildWhatChron_other,BiB_GrowingUp.child_survey_adult_comp.guadtChildWhatChron_other,Other chronic health condition your child has,text,,,
guadtChildEffect,BiB_GrowingUp.child_survey_adult_comp.guadtChildEffect,Does this condition reduce your child's ability to do everyday activities,decimal,,1|2|3|4|5,"Not at all|Yes, a little|Yes, a lot|Do not wish to answer|Don't know"
guadtChildConditions_1,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_1,Has a doctor/nurse ever told you your child has asthma,decimal,,1,Yes
guadtChildConditions_2,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_2,Has a doctor/nurse ever told you your child has eczema,decimal,,1,Yes
guadtChildConditions_3,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_3,Has a doctor/nurse ever told you your child has hay fever,decimal,,1,Yes
guadtChildConditions_4,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_4,Has a doctor/nurse ever told you your child has a food allergy,decimal,,1,Yes
guadtChildConditions_5,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_5,Has a doctor/nurse ever told you your child has epilepsy or seizures,decimal,,1,Yes
guadtChildConditions_6,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_6,Has a doctor/nurse ever told you your child has an ear infection or glue ear,decimal,,1,Yes
guadtChildConditions_7,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_7,Has a doctor/nurse ever told you your child has measles,decimal,,1,Yes
guadtChildConditions_88,BiB_GrowingUp.child_survey_adult_comp.guadtChildConditions_88,You have never been told your child has any of these conditions,decimal,,1,Yes
guadtChildWheezing,BiB_GrowingUp.child_survey_adult_comp.guadtChildWheezing,Has your child ever had wheezing/whistling in the chest,decimal,,1|2|3,No|Yes|Don't know
guadtBedWetting,BiB_GrowingUp.child_survey_adult_comp.guadtBedWetting,Which of these best applies to your child:,decimal,,1|2|3|4|5|6,Never wets the bed at night|Occasionally wets the bed at night|Wets the bed at night once or twice a week|Wets the bed at night three or more times a week|Wears nappies or pull-ups at night|Do not wish to answer
guadtChildMouth,BiB_GrowingUp.child_survey_adult_comp.guadtChildMouth,"How would you rate the health of your childâ€™s teeth, lips, jaws and mouth?",decimal,,1|2|3|4|5,Poor|Fair|Good|Very good|Excellent
guadtChildMouthAffec,BiB_GrowingUp.child_survey_adult_comp.guadtChildMouthAffec,How is your child's overall wellbeing affected by the condition of their mouth,decimal,,1|2|3|4|5,Not at all|Very little|Some|A lot|Very much
guadtChildAandE,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandE,Has your child ever attended Accident and Emergency?,decimal,,1|2|3,No|Yes|Do not wish to answer
guadtChildAandEWhat_1,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_1,Has your child ever visited A&E for a fever,decimal,,1,Yes
guadtChildAandEWhat_2,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_2,Has your child ever visited A&E for a cough,decimal,,1,Yes
guadtChildAandEWhat_3,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_3,Has your child ever visited A&E for an asthma attack,decimal,,1,Yes
guadtChildAandEWhat_4,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_4,Has your child ever visited A&E for an infection,decimal,,1,Yes
guadtChildAandEWhat_5,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_5,Has your child ever visited A&E for bang or injury to the head,decimal,,1,Yes
guadtChildAandEWhat_6,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_6,Has your child ever visited A&E for a cut that needed stitches/glue,decimal,,1,Yes
guadtChildAandEWhat_7,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_7,Has your child ever visited A&E for broken/fractured bone,decimal,,1,Yes
guadtChildAandEWhat_8,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_8,Has your child ever visited A&E for burn or scald,decimal,,1,Yes
guadtChildAandEWhat_other,BiB_GrowingUp.child_survey_adult_comp.guadtChildAandEWhat_other,Has your child ever visited A&E for another reason (state),text,,,
guadtChildAdmitHosp,BiB_GrowingUp.child_survey_adult_comp.guadtChildAdmitHosp,Has your child been admitted to hospital in the past 12 months?,decimal,,1|2|3,No|Yes|Do not wish to answer
guadtWakeUpWeekday,BiB_GrowingUp.child_survey_adult_comp.guadtWakeUpWeekday,What time does your child usually wake up in the morning on weekdays?,text,,,
guadtWakeUpWeekend,BiB_GrowingUp.child_survey_adult_comp.guadtWakeUpWeekend,What time does your child usually wake up in the morning at weekends?,text,,,
guadtPuberty,BiB_GrowingUp.child_survey_adult_comp.guadtPuberty,Has your child shown any signs of puberty?,decimal,,1|2|3|4,No|Yes|Do not wish to answer|Don't know
gaudtChildHospAdmitTimes,BiB_GrowingUp.child_survey_adult_comp.gaudtChildHospAdmitTimes,How many times was the child admitted to hospital?,text,,,
guadtLanguageQstion_1,BiB_GrowingUp.child_survey_adult_comp.guadtLanguageQstion_1,Questionnaire was administered in English,decimal,,1,Yes
guadtLanguageQstion_2,BiB_GrowingUp.child_survey_adult_comp.guadtLanguageQstion_2,Questionnaire was administered in Mirpuri,decimal,,1,Yes
guadtLanguageQstion_3,BiB_GrowingUp.child_survey_adult_comp.guadtLanguageQstion_3,Questionnaire was administered in Punjabi,decimal,,1,Yes
guadtLanguageQstion_4,BiB_GrowingUp.child_survey_adult_comp.guadtLanguageQstion_4,Questionnaire was administered in Urdu,decimal,,1,Yes
guadtLanguageQstion_other,BiB_GrowingUp.child_survey_adult_comp.guadtLanguageQstion_other,Questionnaire was administered in other language (state),text,,,
guadtInterpreter,BiB_GrowingUp.child_survey_adult_comp.guadtInterpreter,Was an interpreter used?,decimal,,1|2|3,"No|Yes, hospital or study interpreter|Yes, family member or friend"
QualityControl_1,BiB_GrowingUp.child_survey_adult_comp.QualityControl_1,Interpretation of questions,text,,,
QualityControl_1comment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_1comment,"",text,,,
QualityControl_2,BiB_GrowingUp.child_survey_adult_comp.QualityControl_2,Reasons for unanswered questions,text,,,
QualityControl_2comment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_2comment,"",text,,,
QualityControl_3,BiB_GrowingUp.child_survey_adult_comp.QualityControl_3,Issues with other people present	,text,,,
QualityControl_3comment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_3comment,"",text,,,
QualityControl_4,BiB_GrowingUp.child_survey_adult_comp.QualityControl_4,Issues with translation of questions,text,,,
QualityControl_4comment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_4comment,"",text,,,
QualityControl_5,BiB_GrowingUp.child_survey_adult_comp.QualityControl_5,Other issues,text,,,
QualityControl_5comment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_5comment,Quality control_5 comment,text,,,
QualityControl_other,BiB_GrowingUp.child_survey_adult_comp.QualityControl_other,Any other problems completing this questionnaire,text,,,
QualityControl_othercomment,BiB_GrowingUp.child_survey_adult_comp.QualityControl_othercomment,"",text,,,
guadtAdministered,BiB_GrowingUp.child_survey_adult_comp.guadtAdministered,Was this questionnaire administered or self-completed?,decimal,,1|2|3,Administered (except for all self-completion sections)|All self-completed|All administered (including self-completion sections)
guadtMoneyForFood,BiB_GrowingUp.child_survey_adult_comp.guadtMoneyForFood,In past 12 mths have you felt you didn't have enough money for food,decimal,,1|2|3|4|5,Never true|Sometimes true|Often true|Do not wish to answer|Donâ€™t know 
guadtAffordBalMeals,BiB_GrowingUp.child_survey_adult_comp.guadtAffordBalMeals,In past 12 mths have you felt you couldn't afford to eat balanced meals,decimal,,1|2|3|4|5,Never true|Sometimes true|Often true|Do not wish to answer|Donâ€™t know 
guadtCutOrSkipMeals,BiB_GrowingUp.child_survey_adult_comp.guadtCutOrSkipMeals,In past 12 mths have you cut the size of or skipped meals,decimal,,1|2|3|4,No |Yes|Do not wish to answer|Donâ€™t know
guadtCutOrSkipOften,BiB_GrowingUp.child_survey_adult_comp.guadtCutOrSkipOften,How often did you skip meals,decimal,,1|2|3|4|5,Only 1 or 2 months|Some months but not every month|Almost every month|Do not wish to answer|Donâ€™t know
guadtEatLessShould,BiB_GrowingUp.child_survey_adult_comp.guadtEatLessShould,In past 12 mths did you eat less than you should because no money for food,decimal,,1|2|3|4,No |Yes|Do not wish to answer|Donâ€™t know
guadtHungryDidntEat,BiB_GrowingUp.child_survey_adult_comp.guadtHungryDidntEat,In past 12 mths were you hungry but didn't eat because no money for food,decimal,,1|2|3|4,No |Yes|Do not wish to answer|Donâ€™t know
guadtFamilyPA,BiB_GrowingUp.child_survey_adult_comp.guadtFamilyPA,How much do you dis/agree with: My family is physically active,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Not sure|Agree|Strongly agree
guadtLikePAWithChild,BiB_GrowingUp.child_survey_adult_comp.guadtLikePAWithChild,How much do you dis/agree with: I like being physically active with my child,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Not sure|Agree|Strongly agree
guadtEnjoyPA,BiB_GrowingUp.child_survey_adult_comp.guadtEnjoyPA,How much do you enjoy physical activities or sports?,decimal,,1|2|3|4,Donâ€™t enjoy|Sort of enjoy|Really enjoy|Thoroughly enjoy
guadtPAFamilyRecreat,BiB_GrowingUp.child_survey_adult_comp.guadtPAFamilyRecreat,How often does your family use physical activities or sports for recreation,decimal,,1|2|3|4,Rarely |Once in a while|Relatively often|Frequently
