variable,full_name,label,value_type,description,categories,categories_label
awb1_2_ethnicity_asn,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_asn,Asian or Asian British,decimal,,1|2|3|4|5,Indian|Pakistani|Bangladeshi|Chinese|Any other Asian background (please specify)
awb1_2_ethnicity_asn_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_asn_othr,Any other Asian background,text,,,
awb1_2_ethnicity_blck,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_blck,"Black, Black British, Caribbean or African",decimal,,1|2|3,"Caribbean|African background (please specify)|Any other Black, Black British or Caribbean background (please specify)"
awb1_2_ethnicity_blck_afrcn,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_blck_afrcn,Any other African background,text,,,
awb1_2_ethnicity_whte_crrbn,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_whte_crrbn,Any other White Caribbean background,text,,,
awb1_2_ethnicity_arb_a4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_arb_a4,Arab,decimal,,-1|1|2,Added in version 4|African Arab|Middle-eastern Arab
awb1_2_ethnicity_othr_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_ethnicity_othr_othr,Any other ethnic group,text,,,
awb1_2_language_hme___1,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___1,Which of these languages is usually spoken at home? (choice=English),decimal,,0|1,Unchecked|Checked: English
awb1_2_language_hme___2,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___2,Which of these languages is usually spoken at home? (choice=Urdu),decimal,,0|1,Unchecked|Checked: Urdu
awb1_2_language_hme___3,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___3,Which of these languages is usually spoken at home? (choice=Punjabi),decimal,,0|1,Unchecked|Checked: Punjabi
awb1_2_language_hme___4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___4,Which of these languages is usually spoken at home? (choice=Gujarati),decimal,,0|1,Unchecked|Checked: Gujarati
awb1_2_language_hme___5,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___5,Which of these languages is usually spoken at home? (choice=Bengali),decimal,,0|1,Unchecked|Checked: Bengali
awb1_2_language_hme___6,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___6,Which of these languages is usually spoken at home? (choice=Hindko),decimal,,0|1,Unchecked|Checked: Hindko
awb1_2_language_hme___7,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___7,Which of these languages is usually spoken at home? (choice=Polish),decimal,,0|1,Unchecked|Checked: Polish
awb1_2_language_hme___8,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___8,Which of these languages is usually spoken at home? (choice=Pashto),decimal,,0|1,Unchecked|Checked: Pashto
awb1_2_language_hme___9,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme___9,Which language is spoken at home? Choice = Other,decimal,,0|1,Unchecked|Checked: Other (please specify)
awb1_2_language_hme_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_language_hme_othr,Any other languages spoken at home,text,,,
awb1_2_religion,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_religion,Do you consider yourself to have a religion?,decimal,,1|2,Yes|No
awb1_2y_religion_r4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2y_religion_r4,What is your religion?,decimal,,-2|1|2|3|4|5|6|7,"Revised in version 4|Christianity (including Church of England, Catholic, Protestant and all other Christian denominations)|Buddhism|Hinduism|Judaism|Islam|Sikhism|Any other religion (please specify)"
awb1_2y_religion_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2y_religion_othr,Any other religion,text,,,
awb1_2_sex,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_sex,What is your sex?(The biological sex on your birth certificate) A question about,decimal,,1|2|3|4,Female|Male|Do not wish to answer|Wish to enter own response
awb1_2_sex_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_sex_othr,Self describe your sex,text,,,
awb1_2_gender_r4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_gender_r4,What is your gender?(How you would describe yourself),decimal,,-2|1|2|3|4|5,Revised in version 4|Female|Male|Non-binary|Wish to enter own response|Do not wish to answer
awb1_2_gender_othr_r4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_gender_othr_r4,Self describe your gender,text,,,
awb1_2_disability,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_disability,Do you have any physical/mental health conditions/illnesses?,decimal,,1|2,Yes|No
awb1_2_disability_tme_a4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_disability_tme_a4,Has your disability lasted/expected to last >=1 year?,decimal,,-1|1|2,Added in version 4|Yes|No
awb1_2_disability_impct_a4,BiB_AgeOfWonder.survey_mod01_dr23.awb1_2_disability_impct_a4,Do your disabilities reduce your ability to carry out activities?,decimal,,-1|1|2|3,Added in version 4|Yes a lot|Yes a little|Not at all
awb3_1_assets_1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_1,3 meals every day,decimal,,0|1,No|Yes
awb3_1_assets_2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_2,A warm winter coat,decimal,,0|1,No|Yes
awb3_1_assets_3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_3,Clothes that you think your friends like,decimal,,0|1,No|Yes
awb3_1_assets_4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_4,Your own mobile phone,decimal,,0|1,No|Yes
awb3_1_assets_5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_5,"A computer, laptop or tablet with internet at home",decimal,,0|1,No|Yes
awb3_1_assets_6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_6,At least one family holiday away from home in a typical year,decimal,,0|1,No|Yes
awb3_1_assets_7,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_7,"A family car, van, or truck",decimal,,0|1,No|Yes
awb3_1_assets_8,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_8,A bedroom for yourself,decimal,,0|1,No|Yes
awb3_1_assets_9,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_assets_9,A dishwasher at home,decimal,,0|1,No|Yes
awb3_1_compare_frnds,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_compare_frnds,Would you say your family is richer compared to your friends?,decimal,,1|2|3|4,Richer|About the same|Poorer|Dont know
awb3_1_money_wrry,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_money_wrry,How often do you worry about how much money your family has?,decimal,,1|2|3,Never|Some of the time|All of the time
awb3_1_warm_engh_a5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_warm_engh_a5,Are you warm enough at home during winter?,decimal,,-1|1|2|3|4,Added in version 5|Yes - always|Yes - sometimes|No - rarely|No - never
awb3_1_save_mny_a5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1_save_mny_a5,Parents have talked about cutting back to save money,decimal,,-1|0|1,Added in version 5|No|Yes
awb3_1y_save_mny_a5___1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___1,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,Unchecked|Checked: Using too much energy (e.g. gas or electric)
awb3_1y_save_mny_a5___2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___2,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,"Unchecked|Checked: Luxuries (e.g. takeaways, eating out, new cars, new clothes etc.)"
awb3_1y_save_mny_a5___3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___3,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,"Unchecked|Checked: Holidays and leisure activities (e.g. hobbies outside of school, trips etc.)"
awb3_1y_save_mny_a5___4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___4,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,Unchecked|Checked: Food shopping
awb3_1y_save_mny_a5___5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___5,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,Unchecked|Checked: Car journeys to save fuel
awb3_1y_save_mny_a5___6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_a5___6,Which of the following have your parents/guardians discussed cutting back on? (t,decimal,,0|1,Unchecked|Checked: Other (please specify)
awb3_1y_save_mny_othr_a5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_1y_save_mny_othr_a5,Have your parents discussed cutting back on anything else?,text,,,
awb3_2_hm_live,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_hm_live,How many homes do you live in?,decimal,,1|2|3,1|2|More than 2
awb3_2_homes_1_ppl___1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___1,Who lives in your first home? Select all that apply (choice=Mother),decimal,,0|1,Unchecked|Checked: Mother
awb3_2_homes_1_ppl___2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___2,Who lives in your first home? Select all that apply (choice=Father),decimal,,0|1,Unchecked|Checked: Father
awb3_2_homes_1_ppl___3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___3,Who lives in your first home? Select all that apply (choice=Guardian),decimal,,0|1,Unchecked|Checked: Guardian
awb3_2_homes_1_ppl___4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___4,Who lives in your first home? Select all that apply (choice=Foster carer),decimal,,0|1,Unchecked|Checked: Foster carer
awb3_2_homes_1_ppl___5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___5,Who lives in your first home? Select all that apply (choice=Step mother),decimal,,0|1,Unchecked|Checked: Step mother
awb3_2_homes_1_ppl___6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___6,Who lives in your first home? Select all that apply (choice=Step father),decimal,,0|1,Unchecked|Checked: Step father
awb3_2_homes_1_ppl___7,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___7,Who lives in your first home? Select all that apply (choice=Mothers partner),decimal,,0|1,Unchecked|Checked: Mother's partner
awb3_2_homes_1_ppl___8,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___8,Who lives in your first home? Select all that apply (choice=Fathers partner),decimal,,0|1,Unchecked|Checked: Father's partner
awb3_2_homes_1_ppl___9,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___9,Who lives in your first home? Select all that apply (choice=Siblings),decimal,,0|1,Unchecked|Checked: Siblings
awb3_2_homes_1_ppl___10,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___10,Who lives in your first home? Select all that apply (choice=Auntie),decimal,,0|1,Unchecked|Checked: Auntie
awb3_2_homes_1_ppl___11,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___11,Who lives in your first home? Select all that apply (choice=Uncle),decimal,,0|1,Unchecked|Checked: Uncle
awb3_2_homes_1_ppl___12,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___12,Who lives in your first home? Select all that apply (choice=Grandmother),decimal,,0|1,Unchecked|Checked: Grandmother
awb3_2_homes_1_ppl___13,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___13,Who lives in your first home? Select all that apply (choice=Grandfather),decimal,,0|1,Unchecked|Checked: Grandfather
awb3_2_homes_1_ppl___14,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___14,Who lives in your first home? Select all that apply (choice=Cousins),decimal,,0|1,Unchecked|Checked: Cousins
awb3_2_homes_1_ppl___15,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl___15,Who lives in your first home? Select all that apply (choice=Other),decimal,,0|1,Unchecked|Checked: Other
awb3_2_homes_1_ppl_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ppl_othr,Who lives in your second home? (choice = other),text,,,
awb3_2_homes_1_mthr_1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_mthr_1,How many of your mothers live in this home?,decimal,,,
awb3_2_homes_1_fthr_2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_fthr_2,How many of your fathers live in this home?,decimal,,,
awb3_2_homes_1_grd_3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_grd_3,How many of your guardians live in this home?,decimal,,,
awb3_2_homes_1_fstcr_4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_fstcr_4,How many of your foster carers live in this home?,decimal,,,
awb3_2_homes_1_stpm_5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_stpm_5,How many of your step mothers live in this home?,decimal,,,
awb3_2_homes_1_stpf_6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_stpf_6,How manay of your step fathers live in this home?,decimal,,,
awb3_2_homes_1_mthpt_7,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_mthpt_7,How many of your mothers partners live in this home?,decimal,,,
awb3_2_homes_1_fthpt_8,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_fthpt_8,How many of your fathers partners live in this home?,decimal,,,
awb3_2_homes_1_sib_9,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_sib_9,How many of your siblings live in this home?,decimal,,,
awb3_2_homes_1_ant_10,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_ant_10,How many of your aunties live in this home?,decimal,,,
awb3_2_homes_1_unc_11,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_unc_11,How many of your uncles live in this home?,decimal,,,
awb3_2_homes_1_gmthr_12,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_gmthr_12,How many of your grandmothers live in this home?,decimal,,,
awb3_2_homes_1_gfthr_13,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_gfthr_13,How many of your grandfathers live in this home?,decimal,,,
awb3_2_homes_1_cus_14,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_1_cus_14,How many of your cousins live in this home?,decimal,,,
awb3_2_homes_2_ppl___1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___1,Who lives in your second home?Select all that apply (choice=Mother),decimal,,0|1,Unchecked|Checked: Mother
awb3_2_homes_2_ppl___2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___2,Who lives in your second home?Select all that apply (choice=Father),decimal,,0|1,Unchecked|Checked: Father
awb3_2_homes_2_ppl___3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___3,Who lives in your second home?Select all that apply (choice=Guardian),decimal,,0|1,Unchecked|Checked: Guardian
awb3_2_homes_2_ppl___4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___4,Who lives in your second home?Select all that apply (choice=Foster carer),decimal,,0|1,Unchecked|Checked: Foster carer
awb3_2_homes_2_ppl___5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___5,Who lives in your second home?Select all that apply (choice=Step mother),decimal,,0|1,Unchecked|Checked: Step mother
awb3_2_homes_2_ppl___6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___6,Who lives in your second home?Select all that apply (choice=Step father),decimal,,0|1,Unchecked|Checked: Step father
awb3_2_homes_2_ppl___7,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___7,Who lives in your second home?Select all that apply (choice=Mothers partner),decimal,,0|1,Unchecked|Checked: Mother's partner
awb3_2_homes_2_ppl___8,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___8,Who lives in your second home?Select all that apply (choice=Fathers partner),decimal,,0|1,Unchecked|Checked: Father's partner
awb3_2_homes_2_ppl___9,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___9,Who lives in your second home?Select all that apply (choice=Siblings),decimal,,0|1,Unchecked|Checked: Siblings
awb3_2_homes_2_ppl___10,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___10,Who lives in your second home?Select all that apply (choice=Auntie),decimal,,0|1,Unchecked|Checked: Auntie
awb3_2_homes_2_ppl___11,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___11,Who lives in your second home?Select all that apply (choice=Uncle),decimal,,0|1,Unchecked|Checked: Uncle
awb3_2_homes_2_ppl___12,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___12,Who lives in your second home?Select all that apply (choice=Grandmother),decimal,,0|1,Unchecked|Checked: Grandmother
awb3_2_homes_2_ppl___13,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___13,Who lives in your second home?Select all that apply (choice=Grandfather),decimal,,0|1,Unchecked|Checked: Grandfather
awb3_2_homes_2_ppl___14,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___14,Who lives in your second home?Select all that apply (choice=Cousins),decimal,,0|1,Unchecked|Checked: Cousins
awb3_2_homes_2_ppl___15,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl___15,Who lives in your second home?Select all that apply (choice=Other),decimal,,0|1,Unchecked|Checked: Other
awb3_2_homes_2_ppl_othr,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl_othr,Who lives in your first home? (choice = other),text,,,
awb3_2_homes_2_mthr_1,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_mthr_1,How many of your mothers live in this home?,decimal,,,
awb3_2_homes_2_fthr_2,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_fthr_2,How many of your fathers live in this home?,decimal,,,
awb3_2_homes_2_grd_3,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_grd_3,How many of your guardians live in this home?,decimal,,,
awb3_2_homes_2_fstcr_4,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_fstcr_4,How many of your foster carers live in this home?,decimal,,,
awb3_2_homes_2_stpm_5,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_stpm_5,How many of your step mothers live in this home?,decimal,,,
awb3_2_homes_2_stpf_6,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_stpf_6,How many of your step fathers live in this home?,decimal,,,
awb3_2_homes_2_mthpt_7,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_mthpt_7,How many of your mothers partners live in this home?,decimal,,,
awb3_2_homes_2_fthpt_8,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_fthpt_8,How many of your fathers partners live in this home?,decimal,,,
awb3_2_homes_2_ppl_sib_9,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl_sib_9,How many of your siblings live in this home?,decimal,,,
awb3_2_homes_2_ant_10,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ant_10,How many of your aunties live in this home?,decimal,,,
awb3_2_homes_2_ppl_unc_11,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_ppl_unc_11,How many of your uncles live in this home?,decimal,,,
awb3_2_homes_2_gmthr_12,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_gmthr_12,How many of your grandmothers live in this home?,decimal,,,
awb3_2_homes_2_gfthr_13,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_gfthr_13,How many of your grandfathers live in this home?,decimal,,,
awb3_2_homes_2_cus_14,BiB_AgeOfWonder.survey_mod01_dr23.awb3_2_homes_2_cus_14,How many of your cousins live in this home?,decimal,,,
awb_2_6_family_brth_n_a5,BiB_AgeOfWonder.survey_mod01_dr23.awb_2_6_family_brth_n_a5,Select your birth order. I am...,decimal,,-1|1|10|2|3|4|5|6|7|8|9,Added in version 5|1st born|10th born|2nd born|3rd born|4th born|5th born|6th born|7th born|8th born|9th born
